system,run,side,fraction,percent,JSD
H3withcenpa_latch_helix,4,Entry,0.9,90.0,0.0015124940530537286
H3withcenpa_latch_helix,4,Exit,0.1,10.0,0.006264846381995398
H3withcenpa_latch_helix,4,Exit,0.2,20.0,0.006149675044222314
H3withcenpa_latch_helix,4,Exit,0.30000000000000004,30.000000000000004,0.006363579056081079
H3withcenpa_latch_helix,4,Exit,0.4,40.0,0.01795119890325054
H3withcenpa_latch_helix,4,Exit,0.5,50.0,0.02883529905634015
H3withcenpa_latch_helix,4,Exit,0.6,60.0,0.03637939262922797
H3withcenpa_latch_helix,4,Exit,0.7000000000000001,70.0,0.031046598144831142
H3withcenpa_latch_helix,4,Exit,0.8,80.0,0.01947179074809446
H3withcenpa_latch_helix,4,Exit,0.9,90.0,0.0033560862645828317
cenpawithH3helix,1,Entry,0.1,10.0,0.09933283894387725
cenpawithH3helix,1,Entry,0.2,20.0,0.029616773975426995
cenpawithH3helix,1,Entry,0.30000000000000004,30.000000000000004,0.021169862000263356
cenpawithH3helix,1,Entry,0.4,40.0,0.015071283574215062
cenpawithH3helix,1,Entry,0.5,50.0,0.005192274907039669
cenpawithH3helix,1,Entry,0.6,60.0,0.0013709887739604648
cenpawithH3helix,1,Entry,0.7000000000000001,70.0,0.00031215821009917947
cenpawithH3helix,1,Entry,0.8,80.0,0.00019069083160818897
cenpawithH3helix,1,Entry,0.9,90.0,8.65755535994088e-05
cenpawithH3helix,1,Exit,0.1,10.0,0.1155004969913793
cenpawithH3helix,1,Exit,0.2,20.0,0.03537816884601979
cenpawithH3helix,1,Exit,0.30000000000000004,30.000000000000004,0.012960291877820886
cenpawithH3helix,1,Exit,0.4,40.0,0.005553302295168651
cenpawithH3helix,1,Exit,0.5,50.0,0.002558315693825574
cenpawithH3helix,1,Exit,0.6,60.0,0.0013569730309315456
cenpawithH3helix,1,Exit,0.7000000000000001,70.0,0.0005819880213206572
cenpawithH3helix,1,Exit,0.8,80.0,0.00020486526591232304
cenpawithH3helix,1,Exit,0.9,90.0,8.166451480103487e-05
cenpawithH3helix,2,Entry,0.1,10.0,0.09450508930382892
cenpawithH3helix,2,Entry,0.2,20.0,0.014526676198652354
cenpawithH3helix,2,Entry,0.30000000000000004,30.000000000000004,0.0011713543207694404
cenpawithH3helix,2,Entry,0.4,40.0,0.002413342195324353
cenpawithH3helix,2,Entry,0.5,50.0,0.004729899781857827
cenpawithH3helix,2,Entry,0.6,60.0,0.006851149913023201
cenpawithH3helix,2,Entry,0.7000000000000001,70.0,0.0013299908040319713
cenpawithH3helix,2,Entry,0.8,80.0,0.0005452043443415209
cenpawithH3helix,2,Entry,0.9,90.0,0.00015765860074864565
cenpawithH3helix,2,Exit,0.1,10.0,0.09304472173581246
cenpawithH3helix,2,Exit,0.2,20.0,0.01940584342828346
cenpawithH3helix,2,Exit,0.30000000000000004,30.000000000000004,0.01681818013600689
cenpawithH3helix,2,Exit,0.4,40.0,0.0172053377237768
cenpawithH3helix,2,Exit,0.5,50.0,0.018333176040272285
cenpawithH3helix,2,Exit,0.6,60.0,0.01913214833279818
cenpawithH3helix,2,Exit,0.7000000000000001,70.0,0.014212626537272989
cenpawithH3helix,2,Exit,0.8,80.0,0.0046760924862571975
cenpawithH3helix,2,Exit,0.9,90.0,0.0009643620921562351
cenpawithH3helix,3,Entry,0.1,10.0,0.005694510056502622
cenpawithH3helix,3,Entry,0.2,20.0,0.005718186374385644
cenpawithH3helix,3,Entry,0.30000000000000004,30.000000000000004,0.003822574223042218
cenpawithH3helix,3,Entry,0.4,40.0,0.004050406622987744
cenpawithH3helix,3,Entry,0.5,50.0,0.004873209007519873
cenpawithH3helix,3,Entry,0.6,60.0,0.0019676941466479246
cenpawithH3helix,3,Entry,0.7000000000000001,70.0,0.0021441752372202087
cenpawithH3helix,3,Entry,0.8,80.0,0.0019456900013217833
cenpawithH3helix,3,Entry,0.9,90.0,0.0013935095164679541
cenpawithH3helix,3,Exit,0.1,10.0,0.007782805147138494
cenpawithH3helix,3,Exit,0.2,20.0,0.0023813441798847274
cenpawithH3helix,3,Exit,0.30000000000000004,30.000000000000004,0.0013232083641883806
cenpawithH3helix,3,Exit,0.4,40.0,0.0010901850468946375
cenpawithH3helix,3,Exit,0.5,50.0,0.00044524759062850006
cenpawithH3helix,3,Exit,0.6,60.0,0.00034160285251525575
cenpawithH3helix,3,Exit,0.7000000000000001,70.0,0.0002442623702300368
cenpawithH3helix,3,Exit,0.8,80.0,0.00011737077570913191
cenpawithH3helix,3,Exit,0.9,90.0,3.0282493360901936e-05
cenpawithH3helix,4,Entry,0.1,10.0,0.06479635526577363
cenpawithH3helix,4,Entry,0.2,20.0,0.01794166405513157
cenpawithH3helix,4,Entry,0.30000000000000004,30.000000000000004,0.006475620721712904
cenpawithH3helix,4,Entry,0.4,40.0,0.0025562583079008754
cenpawithH3helix,4,Entry,0.5,50.0,0.0006504325228824065
cenpawithH3helix,4,Entry,0.6,60.0,0.0002446534800884076
cenpawithH3helix,4,Entry,0.7000000000000001,70.0,0.0002744698877742009
cenpawithH3helix,4,Entry,0.8,80.0,0.0004136879408946436
cenpawithH3helix,4,Entry,0.9,90.0,5.3632709090953344e-05
cenpawithH3helix,4,Exit,0.1,10.0,0.002858876241275215
cenpawithH3helix,4,Exit,0.2,20.0,0.0011726002907563643
cenpawithH3helix,4,Exit,0.30000000000000004,30.000000000000004,0.0009519494018424789
cenpawithH3helix,4,Exit,0.4,40.0,0.0009078553892294863
cenpawithH3helix,4,Exit,0.5,50.0,0.000586320318968354
cenpawithH3helix,4,Exit,0.6,60.0,0.00041407983354637215
cenpawithH3helix,4,Exit,0.7000000000000001,70.0,0.0005737318393788178
cenpawithH3helix,4,Exit,0.8,80.0,0.0001907265453149385
cenpawithH3helix,4,Exit,0.9,90.0,4.934451609959906e-05
cenpawithH3_latch_helix,1,Entry,0.1,10.0,0.2577325146444256
cenpawithH3_latch_helix,1,Entry,0.2,20.0,0.09847688257599811
cenpawithH3_latch_helix,1,Entry,0.30000000000000004,30.000000000000004,0.035742878697070476
cenpawithH3_latch_helix,1,Entry,0.4,40.0,0.012212690455634962
cenpawithH3_latch_helix,1,Entry,0.5,50.0,0.00387718803263887
cenpawithH3_latch_helix,1,Entry,0.6,60.0,0.00132974931034586
cenpawithH3_latch_helix,1,Entry,0.7000000000000001,70.0,0.0005083367373730338
cenpawithH3_latch_helix,1,Entry,0.8,80.0,0.00047566519300594706
cenpawithH3_latch_helix,1,Entry,0.9,90.0,0.000544466886415418
cenpawithH3_latch_helix,1,Exit,0.1,10.0,0.4012498403397512
cenpawithH3_latch_helix,1,Exit,0.2,20.0,0.1445841304140461
cenpawithH3_latch_helix,1,Exit,0.30000000000000004,30.000000000000004,0.050296513958448585
cenpawithH3_latch_helix,1,Exit,0.4,40.0,0.019284715756362522
cenpawithH3_latch_helix,1,Exit,0.5,50.0,0.009126374938651812
cenpawithH3_latch_helix,1,Exit,0.6,60.0,0.003981302815858964
cenpawithH3_latch_helix,1,Exit,0.7000000000000001,70.0,0.0019438508431057684
cenpawithH3_latch_helix,1,Exit,0.8,80.0,0.0008512433875325397
cenpawithH3_latch_helix,1,Exit,0.9,90.0,0.00031705518733533616
cenpawithH3_latch_helix,2,Entry,0.1,10.0,0.22189454667760763
cenpawithH3_latch_helix,2,Entry,0.2,20.0,0.10240146161489794
cenpawithH3_latch_helix,2,Entry,0.30000000000000004,30.000000000000004,0.06326845894237963
cenpawithH3_latch_helix,2,Entry,0.4,40.0,0.033361689292674135
cenpawithH3_latch_helix,2,Entry,0.5,50.0,0.005319825764380753
cenpawithH3_latch_helix,2,Entry,0.6,60.0,0.005714950867555223
cenpawithH3_latch_helix,2,Entry,0.7000000000000001,70.0,0.008051074281919847
cenpawithH3_latch_helix,2,Entry,0.8,80.0,0.0036262678470184513
cenpawithH3_latch_helix,2,Entry,0.9,90.0,0.00110365968600403
cenpawithH3_latch_helix,2,Exit,0.1,10.0,0.5520794826349982
cenpawithH3_latch_helix,2,Exit,0.2,20.0,0.15550086609668332
cenpawithH3_latch_helix,2,Exit,0.30000000000000004,30.000000000000004,0.0618147747231614
cenpawithH3_latch_helix,2,Exit,0.4,40.0,0.029348678545676573
cenpawithH3_latch_helix,2,Exit,0.5,50.0,0.013675550791130968
cenpawithH3_latch_helix,2,Exit,0.6,60.0,0.007155870608616855
cenpawithH3_latch_helix,2,Exit,0.7000000000000001,70.0,0.0032873808298739013
cenpawithH3_latch_helix,2,Exit,0.8,80.0,0.0011542103416476125
cenpawithH3_latch_helix,2,Exit,0.9,90.0,0.00025836989319677836
cenpawithH3_latch_helix,3,Entry,0.1,10.0,0.11729867365996
cenpawithH3_latch_helix,3,Entry,0.2,20.0,0.10336989954396049
cenpawithH3_latch_helix,3,Entry,0.30000000000000004,30.000000000000004,0.03378339706620685
cenpawithH3_latch_helix,3,Entry,0.4,40.0,0.012018434620000202
cenpawithH3_latch_helix,3,Entry,0.5,50.0,0.004270516931040175
cenpawithH3_latch_helix,3,Entry,0.6,60.0,0.0012098188261150987
cenpawithH3_latch_helix,3,Entry,0.7000000000000001,70.0,0.000314900695982439
cenpawithH3_latch_helix,3,Entry,0.8,80.0,0.000536355833232633
cenpawithH3_latch_helix,3,Entry,0.9,90.0,0.00022211325560654894
cenpawithH3_latch_helix,3,Exit,0.1,10.0,0.09124720335041603
cenpawithH3_latch_helix,3,Exit,0.2,20.0,0.030928781130282038
cenpawithH3_latch_helix,3,Exit,0.30000000000000004,30.000000000000004,0.012486021360108292
cenpawithH3_latch_helix,3,Exit,0.4,40.0,0.005946564695987118
cenpawithH3_latch_helix,3,Exit,0.5,50.0,0.002828294017267654
cenpawithH3_latch_helix,3,Exit,0.6,60.0,0.001633816596173546
cenpawithH3_latch_helix,3,Exit,0.7000000000000001,70.0,0.0008567701550547164
cenpawithH3_latch_helix,3,Exit,0.8,80.0,0.0002500164110123739
cenpawithH3_latch_helix,3,Exit,0.9,90.0,9.578177538659388e-05
cenpawithH3_latch_helix,4,Entry,0.1,10.0,0.013544416343367706
cenpawithH3_latch_helix,4,Entry,0.2,20.0,0.01119360002842685
cenpawithH3_latch_helix,4,Entry,0.30000000000000004,30.000000000000004,0.02018918169512336
cenpawithH3_latch_helix,4,Entry,0.4,40.0,0.0006108725045489375
cenpawithH3_latch_helix,4,Entry,0.5,50.0,0.00026697199103101557
cenpawithH3_latch_helix,4,Entry,0.6,60.0,0.0013605866590954735
cenpawithH3_latch_helix,4,Entry,0.7000000000000001,70.0,0.00017701023829505032
cenpawithH3_latch_helix,4,Entry,0.8,80.0,0.00024080309892529866
cenpawithH3_latch_helix,4,Entry,0.9,90.0,0.00019445142774624137
cenpawithH3_latch_helix,4,Exit,0.1,10.0,0.039805889083906684
cenpawithH3_latch_helix,4,Exit,0.2,20.0,0.034991867215025695
cenpawithH3_latch_helix,4,Exit,0.30000000000000004,30.000000000000004,0.015729056514255848
cenpawithH3_latch_helix,4,Exit,0.4,40.0,0.006332518259767427
cenpawithH3_latch_helix,4,Exit,0.5,50.0,0.003271208447740673
cenpawithH3_latch_helix,4,Exit,0.6,60.0,0.003068063946190909
cenpawithH3_latch_helix,4,Exit,0.7000000000000001,70.0,0.00112906241140893
cenpawithH3_latch_helix,4,Exit,0.8,80.0,0.0006121042688336508
cenpawithH3_latch_helix,4,Exit,0.9,90.0,6.0273351077106714e-05
H3withcenpalatch,1,Entry,0.1,10.0,0.09464118463095558
H3withcenpalatch,1,Entry,0.2,20.0,0.02984368023526449
H3withcenpalatch,1,Entry,0.30000000000000004,30.000000000000004,0.012515953193472706
H3withcenpalatch,1,Entry,0.4,40.0,0.00571437346689448
H3withcenpalatch,1,Entry,0.5,50.0,0.002279611032889095
H3withcenpalatch,1,Entry,0.6,60.0,0.0011240389338587602
H3withcenpalatch,1,Entry,0.7000000000000001,70.0,0.00032944474985654277
H3withcenpalatch,1,Entry,0.8,80.0,0.0001728766433165383
H3withcenpalatch,1,Entry,0.9,90.0,4.3560219335646904e-05
H3withcenpalatch,1,Exit,0.1,10.0,0.12083593658471939
H3withcenpalatch,1,Exit,0.2,20.0,0.036497111398016244
H3withcenpalatch,1,Exit,0.30000000000000004,30.000000000000004,0.017934816961179066
H3withcenpalatch,1,Exit,0.4,40.0,0.007718604399723954
H3withcenpalatch,1,Exit,0.5,50.0,0.004012338167888348
H3withcenpalatch,1,Exit,0.6,60.0,0.0019446797650783105
H3withcenpalatch,1,Exit,0.7000000000000001,70.0,0.0008528149056688525
H3withcenpalatch,1,Exit,0.8,80.0,0.00042509600805288163
H3withcenpalatch,1,Exit,0.9,90.0,8.882771568636909e-05
H3withcenpalatch,2,Entry,0.1,10.0,0.007616050220246598
H3withcenpalatch,2,Entry,0.2,20.0,0.005565530410369729
H3withcenpalatch,2,Entry,0.30000000000000004,30.000000000000004,0.0006337268694028798
H3withcenpalatch,2,Entry,0.4,40.0,0.0007745039283115201
H3withcenpalatch,2,Entry,0.5,50.0,0.0003167429175786308
H3withcenpalatch,2,Entry,0.6,60.0,0.0001456296706505096
H3withcenpalatch,2,Entry,0.7000000000000001,70.0,0.00019121398860660766
H3withcenpalatch,2,Entry,0.8,80.0,8.920373796489776e-05
H3withcenpalatch,2,Entry,0.9,90.0,1.2246222155112819e-05
H3withcenpalatch,2,Exit,0.1,10.0,0.004574435722646886
H3withcenpalatch,2,Exit,0.2,20.0,0.0015408572494742144
H3withcenpalatch,2,Exit,0.30000000000000004,30.000000000000004,0.0004877350545940969
H3withcenpalatch,2,Exit,0.4,40.0,0.0005402739311995962
H3withcenpalatch,2,Exit,0.5,50.0,0.0002503449395762004
H3withcenpalatch,2,Exit,0.6,60.0,0.00014493654958581438
H3withcenpalatch,2,Exit,0.7000000000000001,70.0,9.343861513943988e-05
H3withcenpalatch,2,Exit,0.8,80.0,2.203982356141627e-05
H3withcenpalatch,2,Exit,0.9,90.0,3.4668188191090255e-05
H3withcenpalatch,3,Entry,0.1,10.0,0.015927636125411943
H3withcenpalatch,3,Entry,0.2,20.0,0.0006789282444652591
H3withcenpalatch,3,Entry,0.30000000000000004,30.000000000000004,0.001138686479574079
H3withcenpalatch,3,Entry,0.4,40.0,0.00014275919569778584
H3withcenpalatch,3,Entry,0.5,50.0,0.0011067927493982358
H3withcenpalatch,3,Entry,0.6,60.0,0.0028774915525062407
H3withcenpalatch,3,Entry,0.7000000000000001,70.0,0.0006037534710722214
H3withcenpalatch,3,Entry,0.8,80.0,0.00010364124208596761
H3withcenpalatch,3,Entry,0.9,90.0,3.230554565128155e-05
H3withcenpalatch,3,Exit,0.1,10.0,0.005239242896489805
H3withcenpalatch,3,Exit,0.2,20.0,0.0019127450114356699
H3withcenpalatch,3,Exit,0.30000000000000004,30.000000000000004,0.0006720045955382595
H3withcenpalatch,3,Exit,0.4,40.0,0.0004016890351850101
H3withcenpalatch,3,Exit,0.5,50.0,0.0007088629982324917
H3withcenpalatch,3,Exit,0.6,60.0,0.00045546326813310553
H3withcenpalatch,3,Exit,0.7000000000000001,70.0,0.00019857011843367727
H3withcenpalatch,3,Exit,0.8,80.0,4.176861091094868e-05
H3withcenpalatch,3,Exit,0.9,90.0,1.591978636297554e-05
H3withcenpalatch,4,Entry,0.1,10.0,0.00499774000449123
H3withcenpalatch,4,Entry,0.2,20.0,0.011795701249449593
H3withcenpalatch,4,Entry,0.30000000000000004,30.000000000000004,0.0020587754066743293
H3withcenpalatch,4,Entry,0.4,40.0,0.0004215078505644623
H3withcenpalatch,4,Entry,0.5,50.0,0.0002051854129346327
H3withcenpalatch,4,Entry,0.6,60.0,0.0008092780203130345
H3withcenpalatch,4,Entry,0.7000000000000001,70.0,0.00017325946898035638
H3withcenpalatch,4,Entry,0.8,80.0,0.0001522372447083256
H3withcenpalatch,4,Entry,0.9,90.0,3.511346396595318e-05
H3withcenpalatch,4,Exit,0.1,10.0,0.009661068727297661
H3withcenpalatch,4,Exit,0.2,20.0,0.005921703279832074
H3withcenpalatch,4,Exit,0.30000000000000004,30.000000000000004,0.0023947465023455307
H3withcenpalatch,4,Exit,0.4,40.0,0.0024837244539736704
H3withcenpalatch,4,Exit,0.5,50.0,0.0012396001800077303
H3withcenpalatch,4,Exit,0.6,60.0,0.0011347419368155532
H3withcenpalatch,4,Exit,0.7000000000000001,70.0,0.00034933247102884646
H3withcenpalatch,4,Exit,0.8,80.0,0.00010269436902511506
H3withcenpalatch,4,Exit,0.9,90.0,5.5937065320604086e-05
ltH3core,1,Entry,0.1,10.0,0.1009162908701805
ltH3core,1,Entry,0.2,20.0,0.009961417028017755
ltH3core,1,Entry,0.30000000000000004,30.000000000000004,0.0019982913897965303
ltH3core,1,Entry,0.4,40.0,0.001210713019705977
ltH3core,1,Entry,0.5,50.0,0.0015694724361185785
ltH3core,1,Entry,0.6,60.0,0.00409939978290795
ltH3core,1,Entry,0.7000000000000001,70.0,0.0003069819426440063
ltH3core,1,Entry,0.8,80.0,0.001464763871690276
ltH3core,1,Entry,0.9,90.0,7.605995380728975e-05
ltH3core,1,Exit,0.1,10.0,0.017101787724919226
ltH3core,1,Exit,0.2,20.0,0.00170008028648682
ltH3core,1,Exit,0.30000000000000004,30.000000000000004,0.002634500920947236
ltH3core,1,Exit,0.4,40.0,0.0038789548988861005
ltH3core,1,Exit,0.5,50.0,0.004081685126969931
ltH3core,1,Exit,0.6,60.0,0.0009135223025560369
ltH3core,1,Exit,0.7000000000000001,70.0,0.0018082301583666354
ltH3core,1,Exit,0.8,80.0,0.003259195351890131
ltH3core,1,Exit,0.9,90.0,0.00027915704745860945
ltH3core,2,Entry,0.1,10.0,0.022165082684486845
ltH3core,2,Entry,0.2,20.0,0.026115901200212878
ltH3core,2,Entry,0.30000000000000004,30.000000000000004,0.018260231612844645
ltH3core,2,Entry,0.4,40.0,0.01586129258922034
ltH3core,2,Entry,0.5,50.0,0.012425706149325989
ltH3core,2,Entry,0.6,60.0,0.005663130068887828
ltH3core,2,Entry,0.7000000000000001,70.0,0.008183694609790095
ltH3core,2,Entry,0.8,80.0,0.003407978815995207
ltH3core,2,Entry,0.9,90.0,0.0005563208579613098
ltH3core,2,Exit,0.1,10.0,0.02947231348380902
ltH3core,2,Exit,0.2,20.0,0.06333384082805825
ltH3core,2,Exit,0.30000000000000004,30.000000000000004,0.03841704677324581
ltH3core,2,Exit,0.4,40.0,0.05264774390399274
ltH3core,2,Exit,0.5,50.0,0.05606008386428364
ltH3core,2,Exit,0.6,60.0,0.04046999733339289
ltH3core,2,Exit,0.7000000000000001,70.0,0.04477553186807247
ltH3core,2,Exit,0.8,80.0,0.020757683552896672
ltH3core,2,Exit,0.9,90.0,0.0037815154343906043
ltH3core,3,Entry,0.1,10.0,0.050275044616140005
ltH3core,3,Entry,0.2,20.0,0.012832623910235224
ltH3core,3,Entry,0.30000000000000004,30.000000000000004,0.004255232991554753
ltH3core,3,Entry,0.4,40.0,0.0025216691840152976
ltH3core,3,Entry,0.5,50.0,0.003597403856847428
ltH3core,3,Entry,0.6,60.0,0.0030332555085628467
ltH3core,3,Entry,0.7000000000000001,70.0,0.0031162152434021503
ltH3core,3,Entry,0.8,80.0,0.002552969812872935
ltH3core,3,Entry,0.9,90.0,0.0020210635789858055
ltH3core,3,Exit,0.1,10.0,0.1700104801642392
ltH3core,3,Exit,0.2,20.0,0.024020952784639938
ltH3core,3,Exit,0.30000000000000004,30.000000000000004,0.004610842763413985
ltH3core,3,Exit,0.4,40.0,0.002499493409764253
ltH3core,3,Exit,0.5,50.0,0.016258073074029936
ltH3core,3,Exit,0.6,60.0,0.007313718297830632
ltH3core,3,Exit,0.7000000000000001,70.0,0.0035765270482695398
ltH3core,3,Exit,0.8,80.0,0.0015616118948122704
ltH3core,3,Exit,0.9,90.0,0.00024651942761947954
ltH3core,4,Entry,0.1,10.0,0.06456425127986277
ltH3core,4,Entry,0.2,20.0,0.07045125286055051
ltH3core,4,Entry,0.30000000000000004,30.000000000000004,0.05089114681080401
ltH3core,4,Entry,0.4,40.0,0.05341419976355671
ltH3core,4,Entry,0.5,50.0,0.043638045985590304
ltH3core,4,Entry,0.6,60.0,0.013738873317284853
ltH3core,4,Entry,0.7000000000000001,70.0,0.015428890309273188
ltH3core,4,Entry,0.8,80.0,0.016606840827562423
ltH3core,4,Entry,0.9,90.0,0.0031687565739156836
ltH3core,4,Exit,0.1,10.0,0.0901059895584981
ltH3core,4,Exit,0.2,20.0,0.09318368352675194
ltH3core,4,Exit,0.30000000000000004,30.000000000000004,0.048328093573886094
ltH3core,4,Exit,0.4,40.0,0.05711754577619345
ltH3core,4,Exit,0.5,50.0,0.030520940874141797
ltH3core,4,Exit,0.6,60.0,0.00828330216501666
ltH3core,4,Exit,0.7000000000000001,70.0,0.00850561784658714
ltH3core,4,Exit,0.8,80.0,0.008067260300552445
ltH3core,4,Exit,0.9,90.0,0.0015667724159721765
cenpawithH3latch,1,Entry,0.1,10.0,0.0013311733121758097
cenpawithH3latch,1,Entry,0.2,20.0,0.008201118732340272
cenpawithH3latch,1,Entry,0.30000000000000004,30.000000000000004,0.001955403717178573
cenpawithH3latch,1,Entry,0.4,40.0,0.0017592912362595328
cenpawithH3latch,1,Entry,0.5,50.0,0.0050264878660834615
cenpawithH3latch,1,Entry,0.6,60.0,0.00310549829090473
cenpawithH3latch,1,Entry,0.7000000000000001,70.0,0.00035477390339168927
cenpawithH3latch,1,Entry,0.8,80.0,0.0006713586321654081
cenpawithH3latch,1,Entry,0.9,90.0,0.0004167514836324101
cenpawithH3latch,1,Exit,0.1,10.0,0.007418041663118952
cenpawithH3latch,1,Exit,0.2,20.0,0.01761167150799276
cenpawithH3latch,1,Exit,0.30000000000000004,30.000000000000004,0.007490343725052443
cenpawithH3latch,1,Exit,0.4,40.0,0.006800515381381518
cenpawithH3latch,1,Exit,0.5,50.0,0.008824701254920025
cenpawithH3latch,1,Exit,0.6,60.0,0.00491730360313904
cenpawithH3latch,1,Exit,0.7000000000000001,70.0,0.00041981607168454593
cenpawithH3latch,1,Exit,0.8,80.0,0.00040793026841572056
cenpawithH3latch,1,Exit,0.9,90.0,0.00024214495612293873
cenpawithH3latch,2,Entry,0.1,10.0,0.0013440190564236749
cenpawithH3latch,2,Entry,0.2,20.0,0.0026108091549606753
cenpawithH3latch,2,Entry,0.30000000000000004,30.000000000000004,0.0016413914845146774
cenpawithH3latch,2,Entry,0.4,40.0,0.000591553748021165
cenpawithH3latch,2,Entry,0.5,50.0,0.0004361253261570626
cenpawithH3latch,2,Entry,0.6,60.0,0.0006745966084533076
cenpawithH3latch,2,Entry,0.7000000000000001,70.0,0.00023844422498151528
cenpawithH3latch,2,Entry,0.8,80.0,6.396434086875541e-05
cenpawithH3latch,2,Entry,0.9,90.0,0.00025613591992387113
cenpawithH3latch,2,Exit,0.1,10.0,0.012238930435022003
cenpawithH3latch,2,Exit,0.2,20.0,0.005249031881795614
cenpawithH3latch,2,Exit,0.30000000000000004,30.000000000000004,0.004856687874610577
cenpawithH3latch,2,Exit,0.4,40.0,0.0016016212181533974
cenpawithH3latch,2,Exit,0.5,50.0,0.0013436348496041882
cenpawithH3latch,2,Exit,0.6,60.0,0.00017590971272868675
cenpawithH3latch,2,Exit,0.7000000000000001,70.0,0.0001514816330556815
cenpawithH3latch,2,Exit,0.8,80.0,6.86342008868332e-05
cenpawithH3latch,2,Exit,0.9,90.0,7.787246570082173e-05
cenpawithH3latch,3,Entry,0.1,10.0,0.014236721296023009
cenpawithH3latch,3,Entry,0.2,20.0,0.0193689826610561
cenpawithH3latch,3,Entry,0.30000000000000004,30.000000000000004,0.01393454287302191
cenpawithH3latch,3,Entry,0.4,40.0,0.008920385402510032
cenpawithH3latch,3,Entry,0.5,50.0,0.009360481911704358
cenpawithH3latch,3,Entry,0.6,60.0,0.006013547318204299
cenpawithH3latch,3,Entry,0.7000000000000001,70.0,0.0040787844674975635
cenpawithH3latch,3,Entry,0.8,80.0,0.0031683001449044597
cenpawithH3latch,3,Entry,0.9,90.0,4.335492343049153e-05
cenpawithH3latch,3,Exit,0.1,10.0,0.013034171308992622
cenpawithH3latch,3,Exit,0.2,20.0,0.009037969438035084
cenpawithH3latch,3,Exit,0.30000000000000004,30.000000000000004,0.00379441032517822
cenpawithH3latch,3,Exit,0.4,40.0,0.0019942749413320703
cenpawithH3latch,3,Exit,0.5,50.0,0.000903943023085414
cenpawithH3latch,3,Exit,0.6,60.0,0.000602546252391909
cenpawithH3latch,3,Exit,0.7000000000000001,70.0,0.00021425824853706034
cenpawithH3latch,3,Exit,0.8,80.0,0.0001457229878006571
cenpawithH3latch,3,Exit,0.9,90.0,9.918353318993136e-05
cenpawithH3latch,4,Entry,0.1,10.0,0.0444782111501732
cenpawithH3latch,4,Entry,0.2,20.0,0.02135319078862447
cenpawithH3latch,4,Entry,0.30000000000000004,30.000000000000004,0.023921879414071208
cenpawithH3latch,4,Entry,0.4,40.0,0.007550173457883036
cenpawithH3latch,4,Entry,0.5,50.0,0.0017808851958752237
cenpawithH3latch,4,Entry,0.6,60.0,0.0012109354816233387
cenpawithH3latch,4,Entry,0.7000000000000001,70.0,0.00048654014967856223
cenpawithH3latch,4,Entry,0.8,80.0,0.00020906412142371425
cenpawithH3latch,4,Entry,0.9,90.0,4.781575256208645e-05
cenpawithH3latch,4,Exit,0.1,10.0,0.06604548249920866
cenpawithH3latch,4,Exit,0.2,20.0,0.08071548544780113
cenpawithH3latch,4,Exit,0.30000000000000004,30.000000000000004,0.06371236045239295
cenpawithH3latch,4,Exit,0.4,40.0,0.029048458102037548
cenpawithH3latch,4,Exit,0.5,50.0,0.010968354025933632
cenpawithH3latch,4,Exit,0.6,60.0,0.005266610114107352
cenpawithH3latch,4,Exit,0.7000000000000001,70.0,0.002660243489807065
cenpawithH3latch,4,Exit,0.8,80.0,0.0012587880764719749
cenpawithH3latch,4,Exit,0.9,90.0,0.00021500022507789048
ltcenpacore,1,Entry,0.1,10.0,0.055594214990528
ltcenpacore,1,Entry,0.2,20.0,0.011741840833840674
ltcenpacore,1,Entry,0.30000000000000004,30.000000000000004,0.01675694690637172
ltcenpacore,1,Entry,0.4,40.0,0.01267700217443262
ltcenpacore,1,Entry,0.5,50.0,0.006395373348850189
ltcenpacore,1,Entry,0.6,60.0,0.003013678101096873
ltcenpacore,1,Entry,0.7000000000000001,70.0,0.0011027346395167542
ltcenpacore,1,Entry,0.8,80.0,0.0004026177665090713
ltcenpacore,1,Entry,0.9,90.0,6.035247172354754e-05
ltcenpacore,1,Exit,0.1,10.0,0.011966659359019423
ltcenpacore,1,Exit,0.2,20.0,0.0025690829209618843
ltcenpacore,1,Exit,0.30000000000000004,30.000000000000004,0.0028021611826029172
ltcenpacore,1,Exit,0.4,40.0,0.001723188235357455
ltcenpacore,1,Exit,0.5,50.0,0.0007959849972459151
ltcenpacore,1,Exit,0.6,60.0,0.00026435387682680023
ltcenpacore,1,Exit,0.7000000000000001,70.0,9.108014602715543e-05
ltcenpacore,1,Exit,0.8,80.0,6.564783105909302e-05
ltcenpacore,1,Exit,0.9,90.0,2.6754313119429224e-05
ltcenpacore,2,Entry,0.1,10.0,0.07689452006646588
ltcenpacore,2,Entry,0.2,20.0,0.06483343207421718
ltcenpacore,2,Entry,0.30000000000000004,30.000000000000004,0.07823504181635395
ltcenpacore,2,Entry,0.4,40.0,0.031096474334505103
ltcenpacore,2,Entry,0.5,50.0,0.011803039880719832
ltcenpacore,2,Entry,0.6,60.0,0.008359852962740128
ltcenpacore,2,Entry,0.7000000000000001,70.0,0.003093943778053925
ltcenpacore,2,Entry,0.8,80.0,0.0009501675265034006
ltcenpacore,2,Entry,0.9,90.0,0.0001724931352238134
ltcenpacore,2,Exit,0.1,10.0,0.01103131606308603
